milk_id,scenario,timestamp,hour_of_day,day_of_week,is_weekend,storage_hours,storage_phase,current_temperature_c,avg_temperature_c,min_temperature_c,max_temperature_c,temperature_std_c,temp_last_1h,temp_last_3h,temp_last_6h,temp_volatility,time_above_6c_hours,time_above_8c_hours,time_in_danger_zone_pct,num_temperature_excursions,longest_excursion_hours,cumulative_temperature_exposure,temperature_trend,degradation_rate_per_hour,remaining_shelf_life_hours,is_safe,safety_label
MILK_31666,moderate_abuse,2026-04-21T04:00:00,4,1,0,174,late,8.82,10.01,5.82,13.41,1.52,8.82,8.91,8.9,1.4318,174,160,91.95,14,51,1750.92,-0.4556,1.9725,0.0,0,UNSAFE
MILK_31667,ideal_cold,2026-06-30T11:00:00,11,1,0,206,mid,3.91,3.98,2.89,5.34,0.43,3.91,4.36,4.32,0.305,0,0,0.0,0,0,824.25,-0.0568,1.004,129.18,1,SAFE
MILK_31668,long_excursion,2026-04-21T10:00:00,10,1,0,180,late,4.11,5.17,2.84,21.22,3.86,4.11,3.8,4.08,0.3907,15,15,8.33,1,15,935.05,-0.0522,1.3132,99.63,1,SAFE
MILK_31669,chronic_mild_abuse,2026-06-24T08:00:00,8,2,0,104,mid,8.29,6.95,5.47,8.58,0.71,8.29,7.48,7.26,0.9573,93,10,9.62,8,2,729.8,0.4128,1.4004,190.35,0,UNSAFE
MILK_31670,severe_abuse,2026-05-01T18:00:00,18,4,0,262,late,12.1,13.9,7.61,20.55,2.47,12.1,11.15,13.1,2.2114,263,260,99.24,4,99,3655.4,-0.7193,3.0894,0.0,0,UNSAFE
MILK_31671,severe_abuse,2026-03-17T09:00:00,9,1,0,82,late,11.85,14.03,7.71,21.62,2.58,11.85,11.73,12.67,2.6155,83,82,100.0,2,76,1164.65,-1.4565,3.1749,75.66,0,UNSAFE
MILK_31672,short_excursion,2026-01-28T09:00:00,9,2,0,170,mid,3.88,4.51,2.89,18.63,2.43,3.88,4.03,3.8,0.2879,8,8,4.71,1,8,771.31,0.0897,1.1222,145.23,1,SAFE
MILK_31673,chronic_mild_abuse,2026-04-27T22:00:00,22,0,0,307,late,6.78,7.01,4.89,9.16,0.79,6.78,7.14,7.11,0.5459,273,34,11.07,31,2,2159.39,-0.0584,1.4019,0.0,0,UNSAFE
MILK_31674,good_cold,2026-02-23T01:00:00,1,0,0,395,late,5.19,4.46,1.39,8.75,1.22,5.19,5.19,4.53,0.7784,43,2,0.51,2,1,1766.42,0.3494,1.0641,0.0,0,UNSAFE
MILK_31675,chronic_mild_abuse,2026-03-15T10:00:00,10,6,1,385,late,7.51,6.94,4.21,9.35,0.81,7.51,6.92,7.05,0.4267,341,37,9.61,34,2,2679.89,0.0873,1.3907,0.0,0,UNSAFE
MILK_31676,ideal_cold,2026-05-29T21:00:00,21,4,0,371,late,4.43,4.02,2.9,5.2,0.4,4.43,4.25,4.09,0.3782,0,0,0.0,0,0,1496.22,0.0887,1.0061,0.0,1,SAFE
MILK_31677,chronic_mild_abuse,2026-06-14T13:00:00,13,6,1,256,late,6.93,6.97,4.74,9.43,0.79,6.93,6.87,6.93,0.5387,230,26,10.16,24,2,1792.23,0.1229,1.397,0.0,0,UNSAFE
MILK_31678,good_cold,2026-06-16T09:00:00,9,1,0,168,mid,3.78,4.57,1.54,7.66,1.12,3.78,3.98,4.47,0.8014,16,0,0.0,0,0,772.54,-0.254,1.0793,154.68,1,SAFE
MILK_31679,severe_abuse,2026-05-25T09:00:00,9,0,0,48,mid,11.38,13.42,7.74,18.66,2.22,11.38,11.09,12.42,1.8135,49,48,100.0,2,46,657.43,-1.1842,2.9584,194.0,0,UNSAFE
MILK_31680,severe_abuse,2026-04-02T07:00:00,7,3,0,362,late,13.44,14.37,6.57,21.8,2.47,13.44,14.93,14.26,1.2156,363,361,99.72,3,160,5214.68,0.294,3.2482,0.0,0,UNSAFE
MILK_31681,long_excursion,2026-04-03T14:00:00,14,4,0,233,late,4.64,4.77,2.69,22.34,3.12,4.64,4.35,4.16,0.3548,13,13,5.58,1,13,1116.23,0.1669,1.2048,55.28,1,SAFE
MILK_31682,moderate_abuse,2026-04-06T07:00:00,7,0,0,336,late,11.01,10.0,5.89,16.22,1.51,11.01,10.19,9.74,1.947,336,298,88.69,34,23,3370.78,0.7118,1.9663,0.0,0,UNSAFE
MILK_31683,chronic_mild_abuse,2026-01-21T06:00:00,6,2,0,235,late,7.4,6.99,4.3,8.89,0.77,7.4,7.26,7.03,0.3894,213,21,8.94,17,2,1650.16,0.1642,1.4001,6.97,0,UNSAFE
MILK_31684,severe_abuse,2026-04-10T19:00:00,19,4,0,251,late,19.2,13.82,6.51,21.17,2.67,19.2,16.71,15.53,2.3383,252,250,99.6,3,108,3481.58,0.8477,3.0837,0.0,0,UNSAFE
MILK_31685,short_excursion,2026-03-30T16:00:00,16,0,0,326,late,3.62,4.22,2.73,18.61,1.5,3.62,4.15,3.96,0.5779,5,5,1.53,1,5,1381.09,0.1365,1.05,0.0,1,SAFE
MILK_31686,severe_abuse,2026-03-30T14:00:00,14,0,0,246,late,12.31,13.82,7.33,20.0,2.47,12.31,11.75,11.21,0.9116,247,244,99.19,4,77,3414.26,0.5192,3.0646,0.0,0,UNSAFE
MILK_31687,short_excursion,2026-02-14T13:00:00,13,5,1,315,late,3.95,4.29,2.53,16.19,1.7,3.95,3.87,3.88,0.4433,8,8,2.54,1,8,1355.61,0.1512,1.0624,1.34,1,SAFE
MILK_31688,chronic_mild_abuse,2026-02-10T07:00:00,7,1,0,98,mid,7.4,6.88,5.16,9.0,0.84,7.4,6.72,6.89,0.5862,79,6,6.12,6,1,680.99,-0.0693,1.3919,199.6,1,SAFE
MILK_31689,ideal_cold,2026-06-18T10:00:00,10,3,0,384,late,3.57,4.01,2.94,5.03,0.4,3.57,4.28,4.28,0.5801,0,0,0.0,0,0,1545.73,-0.1889,1.0052,0.0,1,SAFE
MILK_31690,moderate_abuse,2026-05-22T19:00:00,19,4,0,44,fresh,8.23,9.86,5.61,13.11,1.43,8.23,9.28,9.76,1.1686,44,44,100.0,2,38,443.51,-0.202,1.97,249.32,0,UNSAFE
MILK_31691,good_cold,2026-06-28T01:00:00,1,6,1,200,mid,5.45,4.41,1.53,7.4,1.18,5.45,4.55,4.25,1.165,21,0,0.0,0,0,885.51,0.4093,1.0596,124.09,1,SAFE
MILK_31692,ideal_cold,2026-05-06T15:00:00,15,2,0,315,late,3.87,4.0,2.86,4.95,0.38,3.87,3.86,3.89,0.3366,0,0,0.0,0,0,1264.62,0.1049,1.0042,19.66,1,SAFE
MILK_31693,ideal_cold,2026-02-02T11:00:00,11,0,0,273,late,3.9,4.02,2.98,5.15,0.4,3.9,4.03,3.97,0.14,0,0,0.0,0,0,1100.94,0.035,1.0066,61.19,1,SAFE
MILK_31694,ideal_cold,2026-07-07T22:00:00,22,1,0,204,mid,3.92,3.98,3.05,4.94,0.38,3.92,4.29,4.05,0.3998,0,0,0.0,0,0,815.35,0.0279,1.0033,131.33,1,SAFE
MILK_31695,ideal_cold,2026-01-10T20:00:00,20,5,1,190,mid,3.59,4.04,2.8,4.9,0.37,3.59,3.9,3.93,0.291,0,0,0.0,0,0,770.87,-0.0474,1.0101,144.09,1,SAFE
MILK_31696,chronic_mild_abuse,2026-06-16T16:00:00,16,1,0,277,late,7.91,7.03,5.02,9.22,0.79,7.91,7.75,7.45,0.3305,250,29,10.47,28,2,1955.46,0.1995,1.406,0.0,0,UNSAFE
MILK_31697,severe_abuse,2026-06-09T01:00:00,1,1,0,168,late,10.37,14.11,8.2,21.5,2.7,10.37,11.62,13.6,3.5966,169,169,100.6,1,169,2384.81,-2.2994,3.1944,0.0,0,UNSAFE
MILK_31698,good_cold,2026-05-05T03:00:00,3,1,0,278,late,4.19,4.51,0.76,7.98,1.37,4.19,2.89,3.08,1.4224,38,0,0.0,0,0,1259.39,0.1966,1.0739,37.46,1,SAFE
MILK_31699,good_cold,2026-06-07T10:00:00,10,6,1,319,late,5.01,4.47,1.34,7.71,1.22,5.01,4.77,4.6,0.5439,37,0,0.0,0,0,1429.75,-0.0167,1.0656,0.0,0,UNSAFE
MILK_31700,short_excursion,2026-05-08T16:00:00,16,4,0,200,mid,4.57,4.38,2.85,16.71,2.12,4.57,4.25,4.21,0.3321,7,7,3.5,1,7,879.88,0.1635,1.0907,117.86,1,SAFE
MILK_31701,good_cold,2026-03-21T15:00:00,15,5,1,40,fresh,3.34,4.15,1.54,7.73,1.36,3.34,3.72,4.14,0.9478,4,0,0.0,0,0,170.25,-0.2714,1.0541,293.84,1,SAFE
MILK_31702,long_excursion,2026-07-02T17:00:00,17,3,0,268,late,4.14,5.2,2.71,29.73,4.3,4.14,13.45,17.86,7.6372,21,21,7.84,1,21,1398.61,-2.9872,1.3943,0.0,1,SAFE
MILK_31703,good_cold,2026-01-25T09:00:00,9,6,1,305,late,4.22,4.53,1.14,7.43,1.1,4.22,4.7,4.6,0.3057,29,0,0.0,0,0,1385.89,0.0181,1.0711,9.31,1,SAFE
MILK_31704,short_excursion,2026-01-19T11:00:00,11,0,0,349,late,4.07,4.1,2.48,16.05,1.21,4.07,4.28,4.08,0.4875,4,4,1.15,1,4,1433.88,0.1068,1.0264,0.0,1,SAFE
MILK_31705,chronic_mild_abuse,2026-05-23T04:00:00,4,5,1,264,late,6.23,7.02,4.5,9.57,0.76,6.23,6.53,6.45,0.4071,246,24,9.09,21,2,1859.97,0.089,1.4034,0.0,0,UNSAFE
MILK_31706,ideal_cold,2026-03-11T14:00:00,14,2,0,92,fresh,4.43,3.96,2.89,4.82,0.39,4.43,4.15,3.89,0.4576,0,0,0.0,0,0,367.87,0.1487,1.0069,243.37,1,SAFE
MILK_31707,good_cold,2026-06-05T00:00:00,0,4,0,17,fresh,3.08,4.65,2.98,6.14,0.9,3.08,4.12,4.62,0.9917,1,0,0.0,0,0,83.74,-0.1958,1.143,316.57,1,SAFE
MILK_31708,good_cold,2026-02-10T15:00:00,15,1,0,168,mid,4.23,4.51,1.4,7.81,1.2,4.23,5.16,4.93,0.8257,14,0,0.0,0,0,762.16,0.2256,1.0733,155.68,1,SAFE
MILK_31709,ideal_cold,2026-06-10T17:00:00,17,2,0,147,mid,3.62,3.95,2.79,5.04,0.44,3.62,4.17,4.0,0.3954,0,0,0.0,0,0,584.66,0.0893,1.0025,188.63,1,SAFE
MILK_31710,ideal_cold,2026-03-28T18:00:00,18,5,1,268,late,4.13,4.07,2.96,5.1,0.4,4.13,4.17,4.24,0.1488,0,0,0.0,0,0,1094.05,-0.0076,1.0121,64.75,1,SAFE
MILK_31711,long_excursion,2026-02-20T11:00:00,11,4,0,174,mid,4.15,5.18,2.61,21.86,3.97,4.15,4.48,4.07,0.6341,17,17,9.77,1,17,906.23,0.0341,1.3232,105.76,1,SAFE
MILK_31712,ideal_cold,2026-04-05T09:00:00,9,6,1,199,mid,4.28,4.03,2.89,5.25,0.4,4.28,3.93,4.18,0.5353,0,0,0.0,0,0,806.93,0.0551,1.0098,135.05,1,SAFE
MILK_31713,ideal_cold,2026-04-21T08:00:00,8,1,0,171,mid,3.68,4.06,3.2,5.24,0.36,3.68,4.23,4.13,0.3314,0,0,0.0,0,0,698.56,-0.0589,1.0135,162.7,1,SAFE
MILK_31714,good_cold,2026-04-01T19:00:00,19,2,0,336,late,3.18,4.44,1.4,8.11,1.15,3.18,4.13,4.51,1.054,25,1,0.3,1,1,1496.55,-0.5957,1.0611,0.0,1,SAFE
MILK_31715,short_excursion,2026-03-15T12:00:00,12,6,1,325,late,3.82,4.19,2.81,18.49,1.63,3.82,4.22,4.27,0.3135,6,6,1.85,1,6,1364.8,-0.049,1.0493,0.0,1,SAFE
MILK_31716,variable_chain,2026-06-16T11:00:00,11,1,0,313,late,6.71,5.48,0.5,11.89,2.41,6.71,8.15,6.89,2.0311,133,47,15.02,43,2,1720.14,0.1474,1.2224,0.0,0,UNSAFE
MILK_31717,ideal_cold,2026-07-12T19:00:00,19,6,1,381,late,4.64,3.98,2.78,5.01,0.41,4.64,4.19,4.27,0.2568,0,0,0.0,0,0,1519.29,-0.0126,1.0011,0.0,1,SAFE
MILK_31718,long_excursion,2026-01-12T15:00:00,15,0,0,79,mid,3.47,6.09,2.99,23.46,5.11,3.47,3.72,3.69,0.2136,12,12,15.19,1,12,487.24,-0.0371,1.6059,209.14,1,SAFE
MILK_31719,ideal_cold,2026-04-16T11:00:00,11,3,0,58,fresh,3.52,3.9,3.0,4.54,0.35,3.52,3.6,3.73,0.3207,0,0,0.0,0,0,230.34,-0.122,1.0073,277.58,1,SAFE
MILK_31720,ideal_cold,2026-02-12T02:00:00,2,3,0,157,mid,4.51,4.05,2.82,5.15,0.41,4.51,4.15,3.86,0.5468,0,0,0.0,0,0,640.63,0.1454,1.0135,176.89,1,SAFE
MILK_31721,short_excursion,2026-05-12T18:00:00,18,1,0,127,mid,4.14,4.56,2.77,17.02,2.31,4.14,3.82,3.96,0.6087,7,7,5.51,1,7,583.69,-0.1123,1.1215,193.57,1,SAFE
MILK_31722,ideal_cold,2026-05-17T23:00:00,23,6,1,337,late,4.06,4.0,2.7,5.17,0.4,4.06,4.24,4.12,0.2263,0,0,0.0,0,0,1352.95,0.0837,1.0043,0.0,1,SAFE
MILK_31723,good_cold,2026-03-04T22:00:00,22,2,0,388,late,7.25,4.46,0.53,9.14,1.19,7.25,5.0,4.6,1.4448,38,1,0.26,1,1,1735.5,0.7124,1.0639,0.0,0,UNSAFE
MILK_31724,short_excursion,2026-03-31T17:00:00,17,1,0,269,late,3.94,4.29,2.59,15.37,1.79,3.94,4.11,4.34,0.4802,8,8,2.97,1,8,1158.34,-0.0817,1.0651,49.49,1,SAFE
MILK_31725,ideal_cold,2026-04-09T20:00:00,20,3,0,270,late,2.93,4.01,2.93,5.34,0.41,2.93,3.8,3.92,0.4689,0,0,0.0,0,0,1085.39,-0.1817,1.0053,64.58,1,SAFE
MILK_31726,long_excursion,2026-01-17T15:00:00,15,5,1,220,late,3.82,4.53,2.79,25.01,2.9,3.82,3.78,3.91,0.3931,9,9,4.09,1,9,1001.74,-0.195,1.1693,78.75,1,SAFE
MILK_31727,short_excursion,2026-05-08T17:00:00,17,4,0,174,mid,5.23,4.41,2.95,16.5,2.09,5.23,4.18,3.93,0.6735,7,7,4.02,1,7,771.92,0.3285,1.093,145.82,1,SAFE
MILK_31728,long_excursion,2026-04-14T09:00:00,9,1,0,251,late,4.09,4.74,2.27,24.01,3.25,4.09,3.79,4.2,0.5817,12,12,4.78,1,12,1194.25,-0.2445,1.2154,30.94,1,SAFE
MILK_31729,short_excursion,2026-02-25T09:00:00,9,2,0,327,late,4.48,4.21,2.81,17.42,1.82,4.48,3.82,3.85,0.4639,8,8,2.45,1,8,1382.01,0.1017,1.0587,0.0,1,SAFE
MILK_31730,ideal_cold,2026-05-28T14:00:00,14,3,0,282,late,3.66,3.97,2.53,5.37,0.44,3.66,3.91,3.88,0.391,0,0,0.0,0,0,1123.27,-0.1332,1.0013,53.63,1,SAFE
MILK_31731,ideal_cold,2026-07-04T10:00:00,10,5,1,343,late,4.08,4.0,2.67,5.1,0.39,4.08,4.22,4.16,0.1336,0,0,0.0,0,0,1375.79,0.0013,1.0038,0.0,1,SAFE
MILK_31732,good_cold,2026-03-20T17:00:00,17,4,0,328,late,3.89,4.45,0.88,8.36,1.2,3.89,4.54,4.31,1.0321,31,1,0.3,1,1,1465.27,0.2075,1.0635,0.0,1,SAFE
MILK_31733,ideal_cold,2026-03-21T10:00:00,10,5,1,186,mid,4.08,4.0,3.04,5.16,0.41,4.08,4.14,4.02,0.3718,0,0,0.0,0,0,747.08,0.1934,1.0059,148.91,1,SAFE
MILK_31734,moderate_abuse,2026-04-22T17:00:00,17,2,0,138,late,11.55,10.18,5.85,14.6,1.43,11.55,10.35,10.74,0.9271,138,130,94.2,10,30,1415.14,0.0856,2.011,58.48,0,UNSAFE
MILK_31735,short_excursion,2026-02-22T19:00:00,19,6,1,193,mid,4.39,4.12,2.72,16.37,1.44,4.39,4.45,4.07,0.4807,3,3,1.55,1,3,799.29,0.2118,1.0375,135.76,1,SAFE
MILK_31736,good_cold,2026-06-11T01:00:00,1,3,0,283,late,6.64,4.44,0.69,7.7,1.23,6.64,6.05,5.06,1.5088,29,0,0.0,0,0,1261.98,0.9617,1.0631,35.13,0,UNSAFE
MILK_31737,variable_chain,2026-05-22T03:00:00,3,4,0,194,mid,5.38,5.25,0.5,11.91,2.35,5.38,5.08,5.1,2.2552,73,25,12.89,24,2,1024.4,-0.479,1.1934,104.47,1,SAFE
MILK_31738,moderate_abuse,2026-05-28T11:00:00,11,3,0,197,late,8.89,9.9,5.76,13.82,1.52,8.89,9.95,10.2,1.014,197,177,89.85,22,26,1960.92,-0.0288,1.9493,0.0,0,UNSAFE
MILK_31739,good_cold,2026-04-25T23:00:00,23,5,1,35,fresh,2.28,4.32,2.28,6.63,1.11,2.28,3.03,3.81,1.1819,1,0,0.0,0,0,155.63,-0.2827,1.0738,298.42,1,SAFE
MILK_31740,ideal_cold,2026-02-17T21:00:00,21,1,0,288,late,4.18,3.98,2.86,5.06,0.4,4.18,4.12,3.96,0.2708,0,0,0.0,0,0,1151.62,0.0883,1.0028,47.2,1,SAFE
MILK_31741,good_cold,2026-03-23T18:00:00,18,0,0,10,fresh,5.14,4.58,2.75,6.62,1.09,5.14,4.45,4.58,1.2262,1,0,0.0,0,0,50.42,-0.2389,1.1813,324.19,1,SAFE
MILK_31742,short_excursion,2026-04-16T07:00:00,7,3,0,79,fresh,3.59,4.65,3.14,17.7,2.58,3.59,3.59,3.8,0.3314,4,4,5.06,1,4,371.77,-0.1808,1.1548,244.77,1,SAFE
MILK_31743,ideal_cold,2026-02-09T05:00:00,5,0,0,151,mid,3.27,3.99,2.97,5.26,0.44,3.27,4.08,4.11,0.422,0,0,0.0,0,0,605.86,-0.1765,1.0062,184.06,1,SAFE
MILK_31744,short_excursion,2026-01-27T14:00:00,14,1,0,71,fresh,3.59,5.29,2.88,17.27,3.43,3.59,3.93,3.88,0.5113,8,8,11.27,1,8,380.7,0.0184,1.2864,244.67,1,SAFE
MILK_31745,good_cold,2026-05-25T19:00:00,19,0,0,394,late,3.68,4.62,1.74,8.23,1.16,3.68,3.63,4.0,0.8321,53,1,0.25,1,1,1823.29,-0.3054,1.0816,0.0,1,SAFE
MILK_31746,ideal_cold,2026-04-22T16:00:00,16,2,0,324,late,4.31,4.01,2.69,5.31,0.44,4.31,4.23,4.25,0.188,0,0,0.0,0,0,1302.19,0.0045,1.005,10.39,1,SAFE
MILK_31747,ideal_cold,2026-05-12T09:00:00,9,1,0,385,late,4.55,4.01,2.87,5.34,0.39,4.55,3.77,3.82,0.445,0,0,0.0,0,0,1549.01,0.0386,1.005,0.0,1,SAFE
MILK_31748,moderate_abuse,2026-07-02T06:00:00,6,3,0,137,late,8.02,9.94,6.13,13.41,1.61,8.02,8.66,8.82,1.7545,138,118,86.13,15,35,1371.89,-0.5113,1.9655,66.73,0,UNSAFE
MILK_31749,moderate_abuse,2026-04-02T01:00:00,1,3,0,296,late,8.59,9.92,4.78,13.29,1.58,8.59,9.63,9.29,1.2987,293,263,88.85,31,32,2947.43,-0.3476,1.9522,0.0,0,UNSAFE
MILK_31750,ideal_cold,2026-01-17T18:00:00,18,5,1,196,mid,4.79,4.0,3.13,5.08,0.42,4.79,4.31,4.02,0.3978,0,0,0.0,0,0,788.58,0.2494,1.0065,138.72,1,SAFE
MILK_31751,short_excursion,2026-01-19T04:00:00,4,0,0,21,fresh,4.1,8.29,3.08,19.27,5.89,4.1,3.91,3.77,0.4177,8,8,38.1,1,8,182.27,0.0836,2.1045,291.81,1,SAFE
MILK_31752,short_excursion,2026-02-17T16:00:00,16,1,0,81,fresh,3.68,4.66,2.86,19.74,2.97,3.68,3.9,3.94,0.6063,5,5,6.17,1,5,382.02,-0.0437,1.1803,240.39,1,SAFE
MILK_31753,chronic_mild_abuse,2026-01-23T15:00:00,15,4,0,391,late,7.79,7.03,4.14,9.69,0.79,7.79,7.64,7.45,0.5713,353,45,11.51,40,2,2755.62,0.265,1.4038,0.0,0,UNSAFE
MILK_31754,short_excursion,2026-07-05T21:00:00,21,6,1,166,mid,3.34,4.17,2.87,16.48,1.54,3.34,3.99,3.88,0.5577,3,3,1.81,1,3,697.05,0.0131,1.0476,162.09,1,SAFE
MILK_31755,severe_abuse,2026-02-09T02:00:00,2,0,0,265,late,14.91,14.01,6.13,19.79,2.48,14.91,13.42,13.83,1.2796,266,260,98.11,7,109,3727.22,-0.0461,3.1243,0.0,0,UNSAFE
MILK_31756,ideal_cold,2026-05-05T16:00:00,16,1,0,348,late,4.13,4.02,2.65,5.07,0.4,4.13,4.16,4.04,0.2869,0,0,0.0,0,0,1401.37,0.1124,1.0055,0.0,1,SAFE
MILK_31757,ideal_cold,2026-05-12T22:00:00,22,1,0,26,fresh,4.53,3.95,2.97,5.1,0.42,4.53,4.07,3.93,0.3823,0,0,0.0,0,0,106.74,0.1795,1.0343,309.11,1,SAFE
MILK_31758,moderate_abuse,2026-02-10T02:00:00,2,1,0,26,fresh,12.63,10.21,6.75,13.08,1.49,12.63,11.09,10.71,1.7324,27,25,96.15,3,21,275.64,0.5793,2.0819,281.87,0,UNSAFE
MILK_31759,good_cold,2026-06-18T23:00:00,23,3,0,68,fresh,2.59,4.28,0.97,7.39,1.27,2.59,3.25,3.8,0.9732,7,0,0.0,0,0,295.12,-0.1839,1.0564,264.17,1,SAFE
MILK_31760,good_cold,2026-03-08T14:00:00,14,6,1,36,fresh,3.55,4.3,2.34,6.22,1.05,3.55,4.39,3.78,0.8746,2,0,0.0,0,0,159.1,0.199,1.0693,297.5,1,SAFE
MILK_31761,variable_chain,2026-04-07T03:00:00,3,1,0,83,mid,8.24,5.76,0.5,13.1,2.31,8.24,7.19,6.8,2.3433,35,16,19.28,11,2,483.64,0.426,1.2688,230.69,0,UNSAFE
MILK_31762,chronic_mild_abuse,2026-04-28T03:00:00,3,1,0,269,late,6.98,6.99,4.83,9.03,0.8,6.98,6.75,7.02,0.7163,243,29,10.78,27,3,1887.84,-0.2069,1.3997,0.0,0,UNSAFE
MILK_31763,ideal_cold,2026-03-18T03:00:00,3,2,0,32,fresh,3.31,3.96,3.1,4.79,0.43,3.31,3.75,3.9,0.4872,0,0,0.0,0,0,130.75,-0.2837,1.0281,303.1,1,SAFE
MILK_31764,chronic_mild_abuse,2026-04-25T09:00:00,9,5,1,345,late,6.8,7.05,4.42,9.42,0.87,6.8,6.24,5.88,0.5821,306,49,14.2,43,3,2439.18,0.3146,1.4085,0.0,0,UNSAFE
MILK_31765,good_cold,2026-06-17T12:00:00,12,2,0,79,fresh,5.94,4.5,1.77,8.59,1.29,5.94,4.95,3.77,1.3052,7,1,1.27,1,1,360.31,0.8581,1.0811,250.59,1,SAFE
MILK_31766,ideal_cold,2026-01-19T21:00:00,21,0,0,170,mid,3.81,3.98,3.0,4.8,0.39,3.81,3.89,4.03,0.4511,0,0,0.0,0,0,680.58,-0.0522,1.0046,165.22,1,SAFE
MILK_31767,ideal_cold,2026-06-28T23:00:00,23,6,1,95,fresh,3.65,4.09,3.02,5.5,0.47,3.65,3.96,4.3,0.3998,0,0,0.0,0,0,392.23,-0.2076,1.0215,238.96,1,SAFE
MILK_31768,good_cold,2026-01-30T20:00:00,20,4,0,73,fresh,5.01,4.56,1.23,7.02,1.14,5.01,4.59,4.92,1.4597,6,0,0.0,0,0,337.57,-0.1253,1.0866,256.68,1,SAFE
MILK_31769,good_cold,2026-05-21T09:00:00,9,3,0,287,late,2.34,4.39,1.08,7.55,1.16,2.34,3.81,4.08,0.9191,19,0,0.0,0,0,1264.13,-0.2476,1.0558,32.99,1,SAFE
MILK_31770,good_cold,2026-02-19T02:00:00,2,3,0,182,mid,5.66,4.39,1.36,6.89,1.11,5.66,4.01,4.28,1.0115,14,0,0.0,0,0,802.59,0.2723,1.0568,143.66,1,SAFE
MILK_31771,short_excursion,2026-05-08T09:00:00,9,4,0,53,fresh,3.19,5.2,2.53,16.74,3.37,3.19,7.12,10.86,5.3763,7,7,13.21,1,7,281.02,-3.6236,1.2721,268.58,1,SAFE
MILK_31772,long_excursion,2026-05-09T08:00:00,8,5,1,79,mid,3.26,5.84,3.07,21.96,4.65,3.26,4.02,4.03,0.5849,11,11,13.92,1,11,467.1,-0.2754,1.4941,217.96,1,SAFE
MILK_31773,long_excursion,2026-02-06T10:00:00,10,4,0,71,mid,3.33,7.5,2.66,24.43,6.47,3.33,4.11,4.08,0.7165,18,18,25.35,1,18,539.88,0.0311,2.0592,189.79,1,SAFE
MILK_31774,chronic_mild_abuse,2026-06-08T10:00:00,10,0,0,235,late,6.84,7.04,4.52,9.09,0.77,6.84,6.84,6.84,0.4456,213,21,8.94,19,2,1660.4,-0.0432,1.4068,5.41,0,UNSAFE
MILK_31775,chronic_mild_abuse,2026-01-11T09:00:00,9,6,1,217,late,6.74,7.05,4.75,9.08,0.78,6.74,7.04,7.11,0.2403,201,25,11.52,23,2,1537.45,-0.0257,1.41,30.03,0,UNSAFE
MILK_31776,chronic_mild_abuse,2026-02-17T23:00:00,23,1,0,33,fresh,7.4,7.02,5.22,8.42,0.74,7.4,7.7,7.61,0.8809,31,4,12.12,3,2,238.79,0.0253,1.441,288.45,1,SAFE
MILK_31777,chronic_mild_abuse,2026-05-20T16:00:00,16,2,0,66,fresh,5.63,7.0,4.84,8.63,0.72,5.63,6.55,6.96,0.633,59,3,4.55,3,1,469.08,-0.4127,1.416,242.55,1,SAFE
MILK_31778,ideal_cold,2026-01-09T01:00:00,1,4,0,118,mid,3.87,3.96,2.98,5.35,0.44,3.87,4.07,4.19,0.276,0,0,0.0,0,0,471.4,-0.0878,1.0054,217.37,1,SAFE
MILK_31779,short_excursion,2026-01-14T07:00:00,7,2,0,15,fresh,4.97,9.91,3.86,17.31,5.69,4.97,4.54,6.27,4.345,8,8,53.33,1,8,158.63,0.2345,2.4621,299.07,1,SAFE
MILK_31780,short_excursion,2026-04-13T00:00:00,0,0,0,308,late,4.17,4.23,2.82,17.97,1.5,4.17,4.03,3.87,0.2262,5,5,1.62,1,5,1305.71,0.1601,1.0496,12.71,1,SAFE
MILK_31781,long_excursion,2026-01-05T04:00:00,4,0,0,29,mid,3.25,13.9,2.74,25.8,7.6,3.25,3.7,3.92,0.4804,20,20,68.97,1,20,416.96,-0.3231,4.1176,216.59,1,SAFE
MILK_31782,short_excursion,2026-06-29T07:00:00,7,0,0,196,mid,3.67,4.48,2.54,17.79,2.33,3.67,4.03,3.91,0.268,9,9,4.59,1,9,882.78,-0.0346,1.1125,117.94,1,SAFE
MILK_31783,short_excursion,2026-06-07T15:00:00,15,6,1,383,late,3.57,4.19,2.19,16.58,1.58,3.57,3.97,4.1,0.4743,8,8,2.09,1,8,1610.49,-0.0522,1.0469,0.0,1,SAFE
MILK_31784,good_cold,2026-03-17T21:00:00,21,1,0,118,mid,5.15,4.41,1.64,7.94,1.22,5.15,5.95,4.73,1.4242,13,0,0.0,0,0,524.86,0.7262,1.0648,210.36,1,SAFE
MILK_31785,ideal_cold,2026-05-14T15:00:00,15,3,0,171,mid,4.0,4.01,2.63,4.93,0.41,4.0,4.15,4.0,0.265,0,0,0.0,0,0,688.93,0.0456,1.0075,163.72,1,SAFE
MILK_31786,good_cold,2026-05-31T20:00:00,20,6,1,155,mid,6.28,4.46,1.33,6.99,1.16,6.28,5.52,5.12,1.2276,20,0,0.0,0,0,695.29,0.0343,1.0668,170.64,1,SAFE
MILK_31787,chronic_mild_abuse,2026-05-20T17:00:00,17,2,0,236,late,9.38,6.97,4.8,9.38,0.81,9.38,7.62,7.21,1.2949,208,16,6.78,16,1,1651.13,0.2708,1.3967,6.37,0,UNSAFE
