milk_id,timestamp,storage_hours,current_temperature_c,avg_temperature_c,min_temperature_c,max_temperature_c,temperature_std_c,time_above_6c_hours,time_above_8c_hours,num_temperature_excursions,longest_excursion_hours,cumulative_temperature_exposure,temperature_trend,remaining_shelf_life_hours,safety_status
MILK_26677,2026-08-29T12:00:00,30,23.82,21.37,18.17,24.74,0.33,12,3,2,8,641.14,1.0451,0.0,UNSAFE
MILK_26678,2026-08-04T17:00:00,165,5.23,4.85,3.74,5.53,0.95,0,0,0,0,799.62,0.9429,0.0,UNSAFE
MILK_26679,2026-08-29T14:00:00,51,7.73,6.31,5.02,9.26,0.76,2,1,2,1,321.67,-0.2122,90.14,UNSAFE
MILK_26680,2026-08-24T20:00:00,62,22.56,20.46,16.39,23.69,0.71,12,3,2,5,1268.33,-1.3731,0.0,UNSAFE
MILK_26681,2026-08-17T16:00:00,114,5.07,5.15,4.51,5.83,2.01,0,0,0,0,586.58,-0.8925,10.37,CAUTION
MILK_26682,2026-08-19T09:00:00,18,5.77,5.21,4.47,6.55,1.52,3,0,2,1,93.85,-1.127,81.45,CAUTION
MILK_26683,2026-08-25T04:00:00,14,5.23,5.63,4.03,5.37,1.81,0,0,0,0,78.83,0.0397,61.51,CAUTION
MILK_26684,2026-08-28T03:00:00,35,2.63,2.73,1.76,3.93,1.71,0,0,0,0,95.69,0.4437,52.54,SAFE
MILK_26685,2026-08-01T06:00:00,93,1.36,0.9,0.73,1.56,0.36,0,0,0,0,84.0,1.4266,0.0,UNSAFE
MILK_26686,2026-08-03T10:00:00,78,23.65,20.79,16.16,25.34,2.35,60,42,4,37,1621.84,-1.3911,0.0,UNSAFE
MILK_26687,2026-08-23T09:00:00,64,1.28,1.14,0.68,1.91,0.98,0,0,0,0,73.24,-1.4706,82.84,SAFE
MILK_26688,2026-08-18T22:00:00,38,1.55,1.97,1.63,2.14,2.34,0,0,0,0,74.82,0.2505,49.16,SAFE
MILK_26689,2026-08-30T01:00:00,158,4.7,4.53,3.72,5.63,1.73,0,0,0,0,715.88,-1.1741,0.0,UNSAFE
MILK_26690,2026-08-08T12:00:00,107,2.83,2.69,2.02,3.09,1.84,0,0,0,0,287.57,-1.1543,42.61,SAFE
MILK_26691,2026-08-14T11:00:00,114,2.22,1.99,1.74,2.86,2.13,0,0,0,0,227.21,-0.2496,0.0,UNSAFE
MILK_26692,2026-08-21T19:00:00,10,3.02,3.1,2.33,3.69,1.75,0,0,0,0,31.0,-0.7174,94.37,SAFE
MILK_26693,2026-08-14T05:00:00,136,10.77,5.07,2.77,11.75,0.68,57,29,1,13,690.06,1.28,0.0,UNSAFE
MILK_26694,2026-08-24T17:00:00,82,1.23,1.03,0.07,1.44,0.35,0,0,0,0,84.85,-0.8088,0.0,UNSAFE
MILK_26695,2026-08-24T07:00:00,37,2.71,2.93,2.79,4.14,0.13,0,0,0,0,108.43,0.0243,104.14,SAFE
MILK_26696,2026-08-17T06:00:00,136,3.04,2.74,2.46,3.14,2.37,0,0,0,0,372.69,0.602,0.0,UNSAFE
MILK_26697,2026-08-02T07:00:00,161,4.22,3.83,2.44,4.34,0.91,0,0,0,0,616.18,-1.3951,4.59,CAUTION
MILK_26698,2026-08-26T03:00:00,73,2.38,2.07,1.42,3.46,0.92,0,0,0,0,151.12,1.0988,13.89,SAFE
MILK_26699,2026-08-28T13:00:00,54,24.55,23.08,19.11,26.27,0.21,47,46,3,25,1246.33,0.3955,0.0,UNSAFE
MILK_26700,2026-08-28T21:00:00,98,24.31,21.79,19.14,24.51,1.84,56,54,3,4,2135.55,-1.2382,0.0,UNSAFE
MILK_26701,2026-08-20T08:00:00,9,23.47,19.12,15.7,23.48,0.52,6,1,4,4,172.12,-0.3227,0.0,UNSAFE
MILK_26702,2026-08-07T00:00:00,47,24.48,21.54,19.28,26.33,0.55,1,1,4,1,1012.46,-0.3219,0.0,UNSAFE
MILK_26703,2026-08-01T21:00:00,97,9.36,5.61,4.53,12.23,0.35,3,2,1,1,543.76,0.7922,15.7,UNSAFE
MILK_26704,2026-08-03T04:00:00,132,3.65,3.46,2.94,3.97,1.54,0,0,0,0,456.45,-0.7929,0.0,UNSAFE
MILK_26705,2026-08-12T20:00:00,66,3.56,4.04,3.12,5.22,0.14,0,0,0,0,266.84,-1.3578,87.15,SAFE
MILK_26706,2026-08-19T14:00:00,5,1.41,1.35,0.44,2.18,0.97,0,0,0,0,6.73,0.8731,151.88,SAFE
MILK_26707,2026-08-13T22:00:00,90,3.54,3.72,2.83,4.68,1.1,0,0,0,0,335.01,-1.2817,34.88,SAFE
MILK_26708,2026-08-02T20:00:00,103,0.95,1.31,0.67,1.46,2.34,0,0,0,0,134.73,-1.1165,30.83,SAFE
MILK_26709,2026-08-19T09:00:00,127,3.53,3.92,3.54,4.62,1.94,0,0,0,0,497.55,-1.4179,0.0,UNSAFE
MILK_26710,2026-08-01T18:00:00,136,3.15,3.04,2.36,4.02,1.0,0,0,0,0,413.69,0.5652,17.91,SAFE
MILK_26711,2026-08-27T23:00:00,80,1.71,2.15,1.38,2.58,1.08,0,0,0,0,171.99,0.3024,72.22,SAFE
MILK_26712,2026-08-29T06:00:00,126,2.99,3.4,3.18,3.68,2.24,0,0,0,0,428.17,0.3519,0.0,UNSAFE
MILK_26713,2026-08-20T00:00:00,66,23.11,23.31,21.23,24.55,1.61,58,10,1,47,1538.2,-1.4286,0.0,UNSAFE
MILK_26714,2026-08-22T15:00:00,7,2.62,2.97,2.04,3.16,0.49,0,0,0,0,20.76,1.0016,72.96,SAFE
MILK_26715,2026-08-26T05:00:00,71,23.88,21.38,18.88,25.68,0.48,17,6,4,13,1517.91,0.7994,0.0,UNSAFE
MILK_26716,2026-08-24T07:00:00,99,2.84,3.34,2.62,3.98,2.37,0,0,0,0,330.33,1.4496,68.08,SAFE
MILK_26717,2026-08-24T04:00:00,82,4.67,3.98,3.43,5.25,1.9,0,0,0,0,326.28,1.2222,15.02,CAUTION
MILK_26718,2026-08-02T12:00:00,9,4.16,3.68,3.04,4.62,2.1,0,0,0,0,33.09,1.177,129.64,CAUTION
MILK_26719,2026-08-05T23:00:00,33,22.61,21.3,18.42,23.32,1.27,31,28,3,22,702.78,-0.9496,0.0,UNSAFE
MILK_26720,2026-08-26T22:00:00,75,5.44,4.71,4.15,6.32,1.48,46,0,3,21,352.9,0.3025,34.71,CAUTION
MILK_26721,2026-08-25T11:00:00,144,2.88,2.71,2.01,3.77,0.38,0,0,0,0,390.9,-0.039,0.0,UNSAFE
MILK_26722,2026-08-10T07:00:00,24,22.53,19.78,15.24,23.13,0.92,11,9,2,5,474.75,-0.5299,0.0,UNSAFE
MILK_26723,2026-08-22T21:00:00,40,3.02,3.19,2.83,4.04,0.7,0,0,0,0,127.49,-1.2537,76.71,SAFE
MILK_26724,2026-08-06T19:00:00,61,2.97,2.84,2.55,3.63,1.64,0,0,0,0,173.27,-1.1062,47.41,SAFE
MILK_26725,2026-08-28T10:00:00,103,1.3,1.16,0.46,2.4,1.89,0,0,0,0,119.69,-0.3994,0.0,UNSAFE
MILK_26726,2026-08-09T15:00:00,155,3.25,2.9,2.35,4.35,0.42,0,0,0,0,449.93,0.455,0.0,UNSAFE
MILK_26727,2026-08-28T23:00:00,64,3.66,3.64,3.08,4.36,0.82,0,0,0,0,233.19,0.7426,86.08,SAFE
MILK_26728,2026-08-05T23:00:00,4,11.19,6.13,3.64,14.0,0.8,2,1,1,1,24.53,-1.3295,97.31,UNSAFE
MILK_26729,2026-08-25T08:00:00,76,0.97,1.37,1.23,1.96,2.07,0,0,0,0,104.34,1.1913,12.44,SAFE
MILK_26730,2026-08-25T09:00:00,11,5.57,4.74,3.21,5.57,0.87,0,0,0,0,52.16,-0.7372,82.95,CAUTION
MILK_26731,2026-08-09T20:00:00,38,1.09,1.39,1.22,2.84,2.43,0,0,0,0,52.91,1.3376,113.0,SAFE
MILK_26732,2026-08-26T04:00:00,28,10.69,6.62,4.77,13.18,0.77,19,13,3,4,185.31,-0.5471,68.75,UNSAFE
MILK_26733,2026-08-27T03:00:00,19,2.97,2.61,2.15,3.78,2.26,0,0,0,0,49.57,1.1698,100.48,SAFE
MILK_26734,2026-08-23T15:00:00,16,1.24,0.86,0.56,2.17,0.68,0,0,0,0,13.74,0.0647,136.77,SAFE
MILK_26735,2026-08-02T18:00:00,11,3.73,3.74,3.59,4.65,1.7,0,0,0,0,41.13,-0.6978,102.05,SAFE
MILK_26736,2026-08-11T20:00:00,95,3.37,3.17,2.89,3.71,0.41,0,0,0,0,300.89,-1.3516,0.0,UNSAFE
MILK_26737,2026-08-01T22:00:00,46,3.68,3.45,2.87,4.22,2.18,0,0,0,0,158.56,-0.2921,50.32,SAFE
MILK_26738,2026-08-30T12:00:00,164,1.3,1.28,0.73,2.72,1.65,0,0,0,0,209.93,-1.3269,0.0,UNSAFE
MILK_26739,2026-08-29T13:00:00,40,1.88,1.76,1.23,3.19,0.97,0,0,0,0,70.38,-1.4336,54.72,SAFE
MILK_26740,2026-08-08T08:00:00,107,8.04,5.24,3.29,8.85,1.13,5,3,1,1,561.09,-0.9257,0.0,UNSAFE
MILK_26741,2026-08-26T13:00:00,124,5.85,6.3,5.4,5.99,0.6,0,0,0,0,781.39,-0.0667,5.09,CAUTION
MILK_26742,2026-08-04T13:00:00,15,5.38,5.48,4.87,5.48,2.14,0,0,0,0,82.19,0.6717,81.26,CAUTION
MILK_26743,2026-08-01T08:00:00,89,1.38,1.3,0.88,2.54,2.11,0,0,0,0,115.95,0.4221,53.78,SAFE
MILK_26744,2026-08-30T09:00:00,97,2.84,2.89,2.75,3.94,1.48,0,0,0,0,280.54,-1.2958,46.31,SAFE
MILK_26745,2026-08-23T12:00:00,121,4.78,5.21,3.64,5.31,1.01,0,0,0,0,630.18,-1.3267,20.19,CAUTION
MILK_26746,2026-08-11T11:00:00,98,5.13,4.83,3.21,5.19,2.08,0,0,0,0,472.9,1.3734,59.83,CAUTION
MILK_26747,2026-08-23T04:00:00,127,4.59,4.46,3.37,4.68,0.31,0,0,0,0,566.58,0.2178,0.0,UNSAFE
MILK_26748,2026-08-20T15:00:00,132,1.35,1.21,0.41,2.35,2.3,0,0,0,0,159.52,0.0423,0.0,UNSAFE
MILK_26749,2026-08-10T01:00:00,142,8.78,7.5,5.64,10.1,1.93,43,21,1,27,1064.9,-1.4534,16.77,UNSAFE
MILK_26750,2026-08-26T12:00:00,23,3.18,3.07,2.67,4.41,0.49,0,0,0,0,70.64,-1.233,72.94,SAFE
MILK_26751,2026-08-15T12:00:00,42,24.52,22.85,19.64,24.63,0.53,2,1,3,1,959.67,0.3285,0.0,UNSAFE
MILK_26752,2026-08-27T15:00:00,121,2.53,2.24,1.87,3.58,1.34,0,0,0,0,271.36,0.0779,6.69,SAFE
MILK_26753,2026-08-13T07:00:00,155,2.09,2.14,1.7,3.32,0.48,0,0,0,0,331.18,1.3053,0.0,UNSAFE
MILK_26754,2026-08-30T00:00:00,34,2.21,2.35,1.59,3.48,1.97,0,0,0,0,79.84,1.4497,73.16,SAFE
MILK_26755,2026-08-02T11:00:00,142,3.78,3.76,2.94,5.09,1.91,0,0,0,0,533.52,0.961,0.0,UNSAFE
MILK_26756,2026-08-17T18:00:00,4,1.42,1.42,1.08,2.56,0.9,0,0,0,0,5.68,-0.5552,139.43,SAFE
MILK_26757,2026-08-09T21:00:00,131,3.59,3.7,2.87,5.01,0.38,0,0,0,0,484.13,-1.0312,35.57,SAFE
MILK_26758,2026-08-09T23:00:00,157,22.18,20.53,17.52,23.69,1.22,14,2,3,6,3223.36,-0.9928,0.0,UNSAFE
MILK_26759,2026-08-09T15:00:00,6,2.26,2.08,1.6,2.25,1.63,0,0,0,0,12.46,-0.2143,148.08,SAFE
MILK_26760,2026-08-08T11:00:00,95,2.66,3.16,2.2,3.56,0.58,0,0,0,0,299.96,-0.5175,0.0,UNSAFE
MILK_26761,2026-08-11T20:00:00,81,1.94,1.47,1.08,1.74,1.53,0,0,0,0,119.39,-1.183,30.51,SAFE
MILK_26762,2026-08-04T04:00:00,54,1.89,2.22,2.04,3.22,0.92,0,0,0,0,119.64,-0.3011,89.23,SAFE
MILK_26763,2026-08-26T06:00:00,59,2.74,3.15,2.51,3.79,0.63,0,0,0,0,186.04,1.4475,70.83,SAFE
MILK_26764,2026-08-23T10:00:00,153,2.84,3.16,2.73,4.2,1.38,0,0,0,0,483.65,0.5061,0.0,UNSAFE
MILK_26765,2026-08-18T04:00:00,30,2.18,1.71,0.84,2.08,0.88,0,0,0,0,51.17,-0.0194,75.33,SAFE
MILK_26766,2026-08-27T18:00:00,32,0.56,0.06,-0.66,0.44,1.0,0,0,0,0,1.79,-0.0394,50.55,SAFE
MILK_26767,2026-08-10T21:00:00,55,1.87,2.3,2.01,3.47,1.53,0,0,0,0,126.67,-1.1753,61.02,SAFE
MILK_26768,2026-08-04T12:00:00,103,3.06,3.04,2.4,3.98,0.97,0,0,0,0,313.08,-1.1946,7.99,SAFE
MILK_26769,2026-08-01T06:00:00,163,3.8,3.38,3.22,3.83,0.73,0,0,0,0,550.59,1.342,0.0,UNSAFE
MILK_26770,2026-08-05T01:00:00,45,9.19,5.96,4.36,9.98,2.47,28,3,4,24,268.01,1.1435,95.43,UNSAFE
MILK_26771,2026-08-25T18:00:00,155,3.52,3.4,2.43,4.73,0.85,0,0,0,0,527.5,0.3911,0.0,UNSAFE
MILK_26772,2026-08-28T06:00:00,16,1.8,1.34,1.16,2.5,2.12,0,0,0,0,21.38,1.2069,73.71,SAFE
MILK_26773,2026-08-03T17:00:00,2,2.53,2.19,1.35,3.31,0.45,0,0,0,0,4.38,0.1645,119.26,SAFE
MILK_26774,2026-08-01T17:00:00,69,3.69,3.51,3.3,4.83,0.2,0,0,0,0,241.96,-0.5397,45.45,SAFE
MILK_26775,2026-08-16T02:00:00,129,2.01,2.5,2.3,2.94,0.66,0,0,0,0,322.3,-0.8285,16.72,SAFE
MILK_26776,2026-08-23T16:00:00,30,3.28,3.4,2.78,4.88,1.81,0,0,0,0,102.11,1.4316,55.05,SAFE
MILK_26777,2026-08-24T06:00:00,89,11.18,5.03,2.95,13.02,2.03,3,2,4,1,447.73,0.9081,19.72,UNSAFE
MILK_26778,2026-08-20T08:00:00,137,6.76,4.35,2.66,8.47,1.12,8,4,2,1,596.46,1.2738,12.23,UNSAFE
MILK_26779,2026-08-17T02:00:00,21,1.72,1.5,0.57,2.96,1.16,0,0,0,0,31.6,-0.8658,74.7,SAFE
MILK_26780,2026-08-29T14:00:00,119,3.52,3.1,2.82,4.43,2.04,0,0,0,0,369.09,-0.6782,29.39,SAFE
MILK_26781,2026-08-24T13:00:00,26,7.29,5.55,2.91,9.53,1.29,20,12,1,4,144.23,0.6243,91.87,UNSAFE
MILK_26782,2026-08-26T04:00:00,156,5.91,5.41,3.77,5.92,1.48,0,0,0,0,844.62,-0.1779,0.0,UNSAFE
MILK_26783,2026-08-20T15:00:00,82,2.85,3.13,2.31,3.71,1.96,0,0,0,0,256.65,-0.2624,61.66,SAFE
MILK_26784,2026-08-15T05:00:00,116,4.55,4.3,3.6,5.15,0.47,0,0,0,0,498.75,0.872,0.0,UNSAFE
MILK_26785,2026-08-08T13:00:00,68,3.14,2.89,2.7,3.51,1.06,0,0,0,0,196.83,-1.1315,10.03,SAFE
MILK_26786,2026-08-19T10:00:00,131,4.74,5.01,3.34,5.73,0.25,0,0,0,0,656.11,-0.4902,0.0,UNSAFE
MILK_26787,2026-08-21T06:00:00,78,23.17,23.33,20.71,25.04,1.6,51,43,3,13,1820.01,0.3436,0.0,UNSAFE
MILK_26788,2026-08-27T06:00:00,135,2.1,1.69,1.59,1.94,0.8,0,0,0,0,228.42,-1.0914,28.28,SAFE
MILK_26789,2026-08-15T21:00:00,121,9.3,4.47,2.04,10.44,1.86,27,21,1,7,540.97,-0.1496,1.0,UNSAFE
MILK_26790,2026-08-22T07:00:00,129,1.14,1.21,0.62,1.31,0.93,0,0,0,0,155.74,-0.8219,10.8,SAFE
MILK_26791,2026-08-03T06:00:00,48,5.3,5.12,3.91,5.95,1.42,0,0,0,0,245.68,-0.8533,106.9,CAUTION
MILK_26792,2026-08-24T06:00:00,139,10.52,5.89,3.41,10.97,0.6,31,7,2,22,818.86,-0.3707,20.75,UNSAFE
MILK_26793,2026-08-06T18:00:00,30,3.06,3.43,2.63,4.77,1.64,0,0,0,0,102.82,0.5074,82.66,SAFE
MILK_26794,2026-08-11T09:00:00,162,8.16,6.25,3.76,10.22,1.0,56,28,4,45,1013.07,-0.3762,0.0,UNSAFE
MILK_26795,2026-08-05T23:00:00,58,1.97,1.71,1.57,2.24,2.45,0,0,0,0,98.97,-0.692,18.14,SAFE
MILK_26796,2026-08-29T11:00:00,146,1.46,1.29,0.5,1.52,1.77,0,0,0,0,188.65,-1.0585,0.0,UNSAFE
MILK_26797,2026-08-10T14:00:00,145,0.93,0.62,-0.12,1.5,0.68,0,0,0,0,89.41,-0.56,0.0,UNSAFE
MILK_26798,2026-08-25T14:00:00,122,9.03,6.44,4.82,10.81,0.49,8,2,2,6,786.28,0.2773,0.0,UNSAFE
MILK_26799,2026-08-10T08:00:00,126,3.02,2.68,2.06,3.4,1.67,0,0,0,0,337.38,0.3563,29.38,SAFE
MILK_26800,2026-08-05T22:00:00,120,10.21,7.74,5.1,11.78,1.5,3,1,4,2,928.97,-0.5159,25.63,UNSAFE
MILK_26801,2026-08-29T13:00:00,15,3.33,3.11,2.52,4.24,1.03,0,0,0,0,46.62,-0.056,98.91,SAFE
MILK_26802,2026-08-04T05:00:00,146,5.47,5.21,3.5,5.5,0.86,0,0,0,0,761.08,-1.4959,0.0,UNSAFE
MILK_26803,2026-08-02T04:00:00,111,4.87,5.2,3.53,5.55,0.55,0,0,0,0,577.33,-0.1812,0.0,UNSAFE
MILK_26804,2026-08-05T19:00:00,91,0.56,0.91,0.27,1.18,2.0,0,0,0,0,82.69,1.4426,24.82,SAFE
MILK_26805,2026-08-20T14:00:00,140,2.0,2.18,1.58,3.02,1.66,0,0,0,0,304.94,-0.7767,0.0,UNSAFE
MILK_26806,2026-08-11T13:00:00,32,1.11,1.41,0.63,2.73,2.27,0,0,0,0,45.1,1.2758,66.29,SAFE
MILK_26807,2026-08-26T23:00:00,146,5.26,5.21,3.57,6.01,1.76,5,0,1,4,761.29,0.0129,0.0,UNSAFE
MILK_26808,2026-08-06T15:00:00,121,23.89,21.42,18.98,23.9,1.74,22,11,2,6,2591.93,0.2691,0.0,UNSAFE
MILK_26809,2026-08-24T10:00:00,75,0.94,1.06,0.61,1.29,1.39,0,0,0,0,79.17,0.1722,63.38,SAFE
MILK_26810,2026-08-20T18:00:00,153,4.73,4.06,3.48,5.23,1.89,0,0,0,0,621.57,-0.9524,0.0,UNSAFE
MILK_26811,2026-08-24T10:00:00,104,3.28,3.58,3.02,4.51,0.1,0,0,0,0,372.72,-0.5274,34.06,SAFE
MILK_26812,2026-08-17T12:00:00,7,2.85,2.7,2.5,4.05,0.49,0,0,0,0,18.89,-0.1643,72.94,SAFE
MILK_26813,2026-08-12T02:00:00,98,2.52,2.09,1.84,2.62,2.41,0,0,0,0,205.17,-1.0476,65.72,SAFE
MILK_26814,2026-08-07T15:00:00,86,5.42,5.45,3.8,5.82,0.96,0,0,0,0,468.71,-1.0352,20.81,CAUTION
MILK_26815,2026-08-12T16:00:00,118,3.52,3.84,3.49,5.14,1.12,0,0,0,0,453.47,0.1579,0.0,UNSAFE
MILK_26816,2026-08-17T10:00:00,33,22.31,18.66,16.17,23.09,1.81,32,30,2,11,615.8,0.8707,0.0,UNSAFE
MILK_26817,2026-08-27T18:00:00,120,0.86,0.44,-0.5,0.94,2.37,0,0,0,0,52.94,0.2644,4.51,SAFE
MILK_26818,2026-08-01T04:00:00,106,4.73,5.21,4.46,5.3,0.19,0,0,0,0,552.41,-0.4261,32.55,CAUTION
MILK_26819,2026-08-26T02:00:00,73,7.42,4.49,1.52,8.05,2.26,28,10,1,17,327.88,-0.2248,51.84,UNSAFE
MILK_26820,2026-08-03T03:00:00,41,3.23,2.75,2.47,3.77,0.42,0,0,0,0,112.72,1.2953,112.14,SAFE
MILK_26821,2026-08-25T14:00:00,5,1.64,1.34,0.41,2.39,2.11,0,0,0,0,6.69,0.9836,121.66,SAFE
MILK_26822,2026-08-23T10:00:00,144,1.59,1.74,1.06,2.84,0.11,0,0,0,0,251.16,-0.4651,0.0,UNSAFE
MILK_26823,2026-08-03T06:00:00,124,8.76,6.63,5.21,10.33,0.44,52,7,3,47,822.31,-0.5566,0.0,UNSAFE
MILK_26824,2026-08-12T23:00:00,36,10.1,5.46,2.8,12.3,1.4,10,2,2,9,196.71,0.5201,63.26,UNSAFE
MILK_26825,2026-08-01T16:00:00,64,9.6,6.05,3.11,9.61,1.1,51,30,3,45,387.5,-0.3192,71.16,UNSAFE
MILK_26826,2026-08-04T17:00:00,7,11.82,5.86,3.18,12.12,1.13,2,1,4,1,41.02,-0.5526,93.33,UNSAFE
MILK_26827,2026-08-19T09:00:00,29,2.4,2.72,2.35,3.65,2.44,0,0,0,0,78.85,0.3453,133.79,SAFE
MILK_26828,2026-08-05T15:00:00,25,4.49,3.7,2.4,5.05,1.27,0,0,0,0,92.51,-1.0205,90.31,CAUTION
MILK_26829,2026-08-11T01:00:00,113,0.87,1.29,0.85,2.5,1.93,0,0,0,0,145.61,-1.0009,0.0,UNSAFE
MILK_26830,2026-08-28T04:00:00,104,2.01,2.38,1.87,2.88,0.41,0,0,0,0,247.77,-1.4104,49.58,SAFE
MILK_26831,2026-08-02T18:00:00,37,1.36,1.31,0.69,2.12,0.38,0,0,0,0,48.41,-0.5007,49.95,SAFE
MILK_26832,2026-08-05T04:00:00,26,1.58,1.43,1.32,1.69,2.24,0,0,0,0,37.13,0.3294,116.97,SAFE
MILK_26833,2026-08-05T03:00:00,159,3.06,3.49,3.06,4.6,1.16,0,0,0,0,555.2,-0.8791,0.0,UNSAFE
MILK_26834,2026-08-14T05:00:00,102,1.95,1.73,1.39,3.04,0.72,0,0,0,0,176.1,0.5733,25.4,SAFE
MILK_26835,2026-08-30T14:00:00,39,0.8,0.35,-0.55,1.4,1.67,0,0,0,0,13.64,1.0287,52.95,SAFE
MILK_26836,2026-08-05T14:00:00,162,4.82,4.43,2.79,5.58,1.76,0,0,0,0,717.73,-0.0958,0.0,UNSAFE
MILK_26837,2026-08-01T01:00:00,165,6.3,4.61,3.38,8.99,1.29,22,17,4,10,761.03,0.8217,0.0,UNSAFE
MILK_26838,2026-08-29T01:00:00,103,6.44,6.68,4.6,8.18,1.81,16,3,1,9,687.67,0.5627,49.95,UNSAFE
MILK_26839,2026-08-13T14:00:00,28,4.23,3.49,2.32,4.45,0.77,0,0,0,0,97.63,-1.384,101.31,CAUTION
MILK_26840,2026-08-04T16:00:00,159,5.95,5.54,4.24,6.49,2.32,47,0,1,46,881.49,0.762,0.0,UNSAFE
MILK_26841,2026-08-28T13:00:00,51,3.07,2.8,2.01,3.44,0.26,0,0,0,0,142.98,1.1241,51.69,SAFE
MILK_26842,2026-08-25T11:00:00,22,5.53,4.79,3.8,5.96,0.15,0,0,0,0,105.35,-0.5066,132.71,CAUTION
MILK_26843,2026-08-26T08:00:00,95,1.14,1.18,0.39,2.16,2.39,0,0,0,0,111.87,1.424,20.33,SAFE
MILK_26844,2026-08-11T15:00:00,49,22.58,22.29,17.51,24.39,1.77,28,24,4,23,1092.25,-1.3129,0.0,UNSAFE
MILK_26845,2026-08-22T09:00:00,123,5.39,5.19,4.38,6.25,0.23,67,0,3,58,638.09,1.1311,0.0,UNSAFE
MILK_26846,2026-08-22T03:00:00,128,2.76,2.76,1.91,3.31,1.12,0,0,0,0,352.68,1.0217,26.55,SAFE
MILK_26847,2026-08-06T12:00:00,104,1.13,1.41,0.91,1.8,0.54,0,0,0,0,146.95,-0.881,0.22,SAFE
MILK_26848,2026-08-24T03:00:00,82,24.27,18.48,15.13,24.95,0.33,13,6,1,1,1515.69,1.434,0.0,UNSAFE
MILK_26849,2026-08-23T04:00:00,56,2.04,2.03,1.23,2.3,0.6,0,0,0,0,113.72,0.0076,36.08,SAFE
MILK_26850,2026-08-25T19:00:00,33,4.24,4.68,3.12,4.42,0.58,0,0,0,0,154.46,-0.9172,91.22,CAUTION
MILK_26851,2026-08-03T23:00:00,101,5.01,5.27,4.06,5.83,2.48,0,0,0,0,532.7,-0.1216,25.17,CAUTION
MILK_26852,2026-08-25T01:00:00,132,2.15,2.4,1.5,3.79,1.94,0,0,0,0,317.13,0.3622,4.92,SAFE
MILK_26853,2026-08-23T20:00:00,110,4.41,4.85,3.44,5.19,1.0,0,0,0,0,534.02,-1.0025,0.0,UNSAFE
MILK_26854,2026-08-20T18:00:00,104,25.0,20.07,16.08,26.13,2.15,63,12,1,61,2086.79,-0.9297,0.0,UNSAFE
MILK_26855,2026-08-17T05:00:00,21,7.52,5.11,3.92,9.76,2.24,3,2,1,1,107.3,-0.498,63.62,UNSAFE
MILK_26856,2026-08-03T09:00:00,143,8.2,5.06,2.32,11.11,2.05,3,1,3,1,723.1,1.2428,0.0,UNSAFE
MILK_26857,2026-08-29T02:00:00,69,3.08,3.07,2.67,3.82,0.38,0,0,0,0,211.94,1.3702,4.33,SAFE
MILK_26858,2026-08-18T00:00:00,149,23.21,20.46,17.85,24.47,0.65,36,33,3,25,3048.74,-1.3212,0.0,UNSAFE
MILK_26859,2026-08-01T22:00:00,15,2.78,3.1,2.79,3.55,0.27,0,0,0,0,46.45,1.0458,137.03,SAFE
MILK_26860,2026-08-09T09:00:00,65,4.42,3.77,1.84,4.93,1.06,0,0,0,0,244.94,1.345,51.33,CAUTION
MILK_26861,2026-08-10T04:00:00,106,1.83,2.18,1.7,2.45,0.7,0,0,0,0,231.48,0.9862,48.66,SAFE
MILK_26862,2026-08-01T22:00:00,27,1.74,2.02,1.84,2.33,1.28,0,0,0,0,54.58,1.2298,90.36,SAFE
MILK_26863,2026-08-10T07:00:00,93,22.25,18.5,14.78,23.51,0.21,36,18,1,4,1720.3,0.3224,0.0,UNSAFE
MILK_26864,2026-08-25T14:00:00,127,9.12,6.09,3.5,12.01,1.79,44,1,4,6,772.93,-0.5815,0.0,UNSAFE
MILK_26865,2026-08-05T12:00:00,153,11.04,7.63,5.5,13.48,1.09,27,15,2,2,1167.72,-1.3706,0.0,UNSAFE
MILK_26866,2026-08-13T07:00:00,157,7.15,6.51,4.95,9.3,1.16,35,4,4,27,1022.34,-0.0943,0.0,UNSAFE
MILK_26867,2026-08-10T05:00:00,134,2.68,2.39,2.11,3.23,1.35,0,0,0,0,320.52,1.3661,1.74,SAFE
MILK_26868,2026-08-07T09:00:00,96,0.95,0.53,0.34,2.0,0.21,0,0,0,0,50.62,1.4842,0.0,UNSAFE
MILK_26869,2026-08-17T12:00:00,2,2.35,2.03,1.27,3.48,2.47,0,0,0,0,4.07,0.9465,162.43,SAFE
MILK_26870,2026-08-29T14:00:00,165,8.99,6.05,4.21,9.2,2.12,15,13,4,3,998.42,1.2167,0.0,UNSAFE
MILK_26871,2026-08-06T05:00:00,83,3.36,3.72,2.96,4.32,1.51,0,0,0,0,309.1,0.5515,31.26,SAFE
MILK_26872,2026-08-05T02:00:00,125,1.8,1.3,0.55,1.62,0.95,0,0,0,0,162.46,-0.9374,28.01,SAFE
MILK_26873,2026-08-20T15:00:00,143,1.9,1.4,0.63,2.82,1.44,0,0,0,0,200.31,-0.7675,0.0,UNSAFE
MILK_26874,2026-08-16T01:00:00,58,1.43,1.51,0.9,2.26,1.67,0,0,0,0,87.79,-0.2275,104.91,SAFE
MILK_26875,2026-08-25T18:00:00,85,2.25,2.43,2.16,3.66,1.67,0,0,0,0,206.64,0.1302,69.1,SAFE
